visibility_level,LAT,LONG,Type,Quality,Valid,name_code
2,26.465293,71.961785,Charity,3,True,COGB
2,23.383859,72.111616,Trust,4,False,PLVQ
3,24.473974,92.949497,NGO,5,True,EUOO
2,26.859192,79.959816,Trust,2,True,DSSG
5,31.323169,79.89068,NGO,5,True,FTRF
1,17.806273,75.039934,NGO,3,True,YKXS
1,22.385243,72.279077,Trust,3,True,PPCV
1,16.23266,83.086706,Trust,5,True,IKLC
1,23.388373,78.831196,Trust,1,True,RHSR
4,21.24763,87.783013,Trust,4,True,WICJ
3,31.071645,76.808922,NGO,3,True,QWLR
3,10.024833,71.764157,NGO,2,True,VLXX
3,31.635361,72.110894,NGO,4,True,RVYM
4,30.803624,84.184993,NGO,1,True,LYRW
2,15.619832,81.946138,Trust,5,True,TLRO
5,21.253518,88.502857,NGO,3,True,SYWA
3,24.340599,81.534489,Trust,3,True,PQEJ
1,26.471664,79.119833,Trust,5,True,JSBK
1,21.152985,80.942129,NGO,1,True,TBCU
3,28.492502,76.157889,NGO,3,False,AQYZ
1,16.626069,75.217321,NGO,4,True,BXRC
5,33.899558,73.56542,Trust,2,False,TRUV
4,21.336787,87.183135,Trust,3,True,HTCX
3,29.159903,93.095024,NGO,2,False,GKWA
4,17.419474,82.838291,Charity,4,True,IVWC
5,24.120443,86.996299,Trust,4,True,QACP
5,11.468339,76.925621,Trust,2,False,QNYK
5,18.497976,72.811611,Trust,2,False,DPLG
3,15.801496,79.595839,Charity,2,False,BTFA
5,16.086651,86.820662,NGO,2,True,QOYQ
5,29.664606,90.370417,Charity,3,True,TFUS
4,19.497736,74.415229,Charity,4,True,SYTC
1,28.607337,77.777823,Charity,2,True,UMKA
5,26.955814,74.818865,Trust,3,True,TRUB
3,30.982709,88.120725,Trust,4,True,UWVH
2,27.759512,92.13702,Charity,3,True,LPKA
4,22.463276,77.927745,NGO,5,True,MMCR
4,23.703124,70.464045,Charity,3,False,WXRB
1,22.421432,89.273424,Charity,1,True,VAYR
2,29.409378,84.030942,NGO,1,True,OSIV
2,14.076366,84.095701,NGO,3,True,VYBS
1,30.017637,86.816194,NGO,2,False,WRUP
4,26.061022,75.626992,Trust,1,False,ONOU
4,27.436947,70.14812,Charity,3,True,EFSH
4,26.418054,71.658189,Trust,5,True,IVYB
2,12.08984,73.86406,Trust,2,True,NYRI
5,17.745372,73.626062,NGO,3,True,ZQYS
3,22.991557,91.328451,Trust,4,True,JEPA
3,15.103543,90.825922,Trust,3,True,DPME
2,18.600658,87.481696,NGO,3,True,NKST
4,20.530319,91.482366,Charity,2,True,TBEA
4,32.167563,70.064801,NGO,3,True,JYEQ
2,15.771693,79.760197,Charity,3,False,AWFG
1,23.264196,93.790541,Trust,4,True,JGAS
5,16.269894,88.671466,Charity,1,True,LSBM
5,21.135142,93.44659,Charity,2,False,VVBO
2,30.501447,91.316204,Charity,5,True,KKQW
4,12.867325,86.536435,Charity,4,True,YFUP
2,15.273133,75.36325,NGO,4,True,UFVF
5,10.004384,79.011699,Trust,5,True,ALKW
3,23.698208,71.145826,NGO,4,False,KTWQ
3,20.657033,89.135703,NGO,4,True,AFWE
3,15.299536,82.23754,NGO,3,False,NRNC
1,22.08516,91.159566,Charity,1,True,ECYI
3,19.691003,72.158776,Trust,3,False,RAFJ
5,11.509663,78.830958,NGO,1,True,YBEG
2,23.317872,74.754867,NGO,3,True,RURM
3,16.522614,73.353446,NGO,1,True,VPAL
2,32.06016,75.612211,Charity,5,True,PFMW
4,26.119626,90.838329,Trust,4,True,QFWO
1,21.686238,73.066924,Trust,3,False,FCEF
2,32.469457,73.6859,Trust,2,True,UJQH
2,27.649207,77.912786,Charity,1,True,MZGS
1,22.673603,74.992725,Trust,5,True,WGZC
5,23.916182,79.443266,Trust,4,True,KJNW
1,18.768979,83.303927,Trust,1,True,QPYT
5,32.316027,93.637387,Charity,3,True,USWD
3,17.090099,90.770295,NGO,1,True,UUJO
5,14.649152,84.515438,Charity,1,True,OSWH
3,27.450107,74.132737,NGO,4,True,KLHY
5,14.671438,74.644296,NGO,2,True,JDXW
4,14.18361,72.801779,NGO,3,False,IDGH
4,11.636974,77.238997,Charity,1,True,XKYF
2,32.20306,73.579124,Trust,1,True,WJGR
5,23.405797,75.608233,Charity,1,True,WRWO
3,17.211555,83.532112,NGO,4,False,ACFZ
3,21.390778,89.521601,Charity,4,True,ZZSB
1,21.324382,93.643961,NGO,3,True,TZJO
1,25.275712,70.789564,Charity,4,True,WPPL
5,16.344241,88.74522,Trust,5,True,KYWU
1,29.470807,89.121733,Trust,3,True,WMDC
3,26.196937,73.776346,NGO,2,True,SBZQ
5,31.996946,82.001078,NGO,5,True,TDPY
5,30.094178,72.469984,Charity,2,True,TCRV
2,11.791092,80.92309,Charity,4,True,BBWR
5,12.16549,86.950997,Trust,4,True,ENFG
5,22.111245,74.650438,NGO,4,True,ZRUT
1,10.591016,82.249138,Charity,5,True,GADV
2,18.590338,74.344941,Charity,3,True,RKMH
1,15.765387,77.198566,Charity,3,True,WWBG
2,13.215593,74.674893,Charity,2,False,IVVJ
4,13.735001,70.021644,Trust,3,False,LPLU
3,11.898498,89.87861,NGO,3,True,OVPD
4,33.432078,71.985901,Charity,2,True,OBUI
4,15.77779,76.617523,Charity,4,True,MIWR
3,22.1422,85.534138,Trust,4,True,KTBO
2,20.783706,70.039189,Charity,4,True,KTLW
2,18.631806,83.580754,Charity,2,True,CPSO
3,10.391886,85.758032,Charity,1,True,BIPY
3,26.833539,70.840282,Charity,4,True,BCVH
4,23.000772,71.821086,NGO,2,True,SZQW
5,19.826289,91.19532,NGO,4,True,OZVY
4,19.882128,70.969527,Trust,4,True,BPDP
5,29.628887,78.192778,NGO,3,True,QIVR
2,30.787743,72.371454,Trust,1,True,UUJC
4,23.199851,92.259249,Trust,2,False,KEBB
3,25.324004,83.193119,Trust,1,True,YDQZ
5,20.86194,82.183655,Trust,4,True,KBAF
3,11.399566,87.725335,Trust,2,True,KMPP
1,32.192286,89.232297,Trust,2,True,PBWL
3,15.907781,85.895895,NGO,3,True,WOBW
4,16.703856,91.371591,Charity,3,True,DLPV
3,22.632265,85.634446,Trust,2,True,XZIY
2,27.131616,77.291688,Trust,2,True,XYRI
4,26.514825,82.204281,NGO,1,True,YMWX
2,18.971959,79.169823,NGO,5,True,JCRE
2,12.695,81.962119,Trust,3,False,VUMX
5,28.994397,90.071781,Trust,1,True,ZETV
5,21.982382,90.648291,Trust,3,True,XMFW
4,15.473586,89.324376,Trust,5,True,AWDC
5,31.499612,83.443541,NGO,5,True,RTTL
3,23.501214,83.910493,NGO,5,True,LTRA
1,27.709669,71.185599,Trust,5,True,SALN
1,25.057377,91.324327,Charity,5,True,VTTT
5,20.356722,91.769907,Trust,1,False,VXRO
4,15.350141,72.64121,Trust,4,True,RWCU
3,20.514616,90.781469,NGO,3,False,EJJK
1,29.198409,88.280528,NGO,1,True,PSET
4,13.506631,71.193247,Trust,3,True,LHNV
4,25.757256,78.259448,NGO,2,True,JEZF
3,29.132168,82.769994,Trust,2,True,ESNS
4,28.83766,87.644491,Trust,1,True,IEIA
1,25.421108,88.120838,NGO,2,True,NTLB
3,19.033564,91.510609,Charity,1,True,FLPD
1,13.751004,71.860675,NGO,5,True,CLOA
4,19.049255,71.020391,Charity,2,False,TXGA
2,11.206318,91.584185,Trust,3,True,AKUM
3,26.195132,82.368327,Trust,5,True,EIYV
3,25.111878,77.243718,Charity,2,False,OCVS
2,11.125226,84.686109,Trust,2,True,STCT
4,33.212105,76.592021,NGO,4,False,ONWW
2,27.999291,76.659299,Trust,1,True,MUST
4,16.345273,82.008915,NGO,4,True,JHGR
4,11.175957,82.07841,Trust,3,True,UKNG
2,26.25931,80.354413,Trust,4,True,FLNN
1,14.807704,86.750751,Charity,5,True,GOVE
3,30.993033,72.943302,Trust,3,True,ZNXD
1,23.809619,92.857937,Trust,2,True,FCGQ
5,17.861692,88.334691,Trust,3,False,SRZS
2,13.094024,85.676132,Trust,4,True,FNSH
2,16.975507,82.295146,Trust,1,False,IHMU
4,25.680372,89.720422,Trust,3,True,DEBG
4,22.745703,76.864611,Charity,2,True,DDDI
1,32.935316,92.986782,Charity,4,True,NUEK
1,24.095753,82.477438,Trust,3,True,KPJJ
1,28.636523,80.007836,Trust,2,True,WOTW
2,29.744585,88.626559,NGO,2,True,JVJM
1,25.454804,74.637036,Charity,3,True,DMBB
4,22.634886,89.2596,NGO,1,True,UEXQ
4,20.152174,79.9895,Charity,5,True,VMDT
5,31.428011,90.800774,NGO,2,True,EPXR
4,16.153537,84.510646,Trust,2,True,QLYW
5,13.316136,75.020904,Trust,1,False,DIGS
3,26.014574,75.003333,Charity,1,True,OUHN
2,24.858328,88.915951,NGO,1,True,DODH
1,32.873608,80.591748,NGO,4,True,DRZQ
1,18.263521,93.464654,NGO,2,True,SOLO
1,12.796587,82.051586,NGO,3,True,MWPB
2,20.098191,87.943451,Charity,5,False,YHWW
2,15.655688,75.846813,NGO,4,False,EANN
1,27.475859,86.883877,NGO,1,True,NXCS
1,18.540741,77.945506,Charity,3,True,ISRA
3,14.523395,70.027373,NGO,5,False,YMKT
2,17.774437,93.383172,Trust,4,True,MPPE
2,33.891835,71.330904,NGO,4,True,AEXF
5,21.06431,79.7195,NGO,5,True,FGEA
2,28.769958,76.607709,NGO,2,True,RUAD
2,21.588787,76.545579,NGO,2,False,NDJR
2,23.44014,80.648694,Charity,4,True,GVWV
5,31.233619,82.076835,Trust,1,True,CFWL
1,20.115862,89.601394,Charity,1,True,XOOZ
2,33.504252,78.693003,NGO,1,True,FPAY
1,23.127082,90.36192,Charity,4,True,UCEO
1,26.412195,84.089102,Trust,3,True,CXKV
1,30.370857,92.568144,NGO,3,True,TKBK
2,25.289446,79.803401,Trust,5,True,ARSK
4,28.991085,76.082795,Charity,4,True,SBDM
2,10.495237,86.632934,Charity,2,False,SVHW
5,10.710471,77.960629,NGO,2,True,ZAVU
4,16.105853,85.579735,NGO,1,False,IHIU
3,13.139874,93.496072,Trust,2,True,BKVE
2,16.453686,73.203852,Charity,5,True,YPVD
4,11.505596,82.26969,Charity,1,True,NTYH
4,10.953067,79.620336,Charity,2,False,PRSM
3,19.343525,90.99388,NGO,1,True,WWDQ
1,22.716623,78.751119,Trust,5,True,EYQN
5,21.711961,78.893599,Charity,1,False,NJSB
5,15.766206,72.585499,Trust,5,False,KFGP
5,27.246063,93.916805,Trust,2,False,SKYE
4,20.976308,93.095722,NGO,5,False,ZYNN
4,12.42711,92.327923,NGO,1,True,VGBB
4,27.991552,80.558786,Charity,5,True,VVNZ
3,27.585916,86.99425,Charity,2,True,JKCG
1,32.645738,84.557617,Charity,2,True,OJHH
4,30.532959,71.37029,NGO,2,True,SCNL
2,28.826674,72.333141,Charity,1,False,IIJY
1,20.179316,72.303883,Trust,5,True,BWGB
3,15.303082,82.536275,Trust,1,True,KKZA
5,19.226727,80.981779,Trust,2,False,LFHG
4,22.55369,84.533636,NGO,2,False,RRFZ
3,19.600578,81.741164,NGO,1,False,GYXL
3,21.879566,84.590433,Trust,5,False,XBYB
4,18.647457,79.35465,Charity,1,True,NIIM
2,11.961079,92.800561,Charity,3,True,FFAP
3,30.053106,90.402511,NGO,4,False,EOJN
2,32.201806,74.888842,NGO,3,True,EJIW
1,30.244124,85.225244,Trust,1,True,VKML
4,29.179595,85.44875,Trust,2,True,LGXZ
2,22.367162,80.674074,Charity,2,True,MXUP
5,13.188611,85.324585,NGO,5,True,QQWA
3,19.11726,75.106182,Charity,5,True,VKRU
2,17.157975,74.186197,Trust,3,True,WBQL
1,19.369296,78.090177,Trust,2,True,ZOPM
4,12.489032,84.015698,Trust,3,True,IIWP
4,14.896947,89.075858,Trust,2,True,UDYW
4,30.841281,70.577272,Trust,5,True,XKYV
4,10.777685,78.447746,Trust,1,True,FTFW
1,25.877174,87.943987,NGO,1,False,AGYW
3,31.888824,76.241139,Charity,4,True,LFVM
3,29.507928,90.990112,NGO,2,True,HNZP
3,30.550992,84.167774,Charity,3,True,ADLM
1,13.816866,90.332151,Trust,3,True,AGUM
1,12.876639,88.140052,Trust,5,True,YBGJ
4,10.942787,85.362247,Charity,5,True,TUWJ
5,16.969414,78.825413,NGO,4,True,EWCC
4,32.885531,74.212286,Charity,4,True,RHTQ
1,32.393792,71.922922,Charity,1,True,FMAF
2,18.918093,76.95143,Charity,1,False,MDXU
4,20.67543,80.911755,NGO,5,False,VHXB
5,23.884122,81.666794,Charity,3,True,BWPI
3,30.619765,75.858015,Trust,4,True,KZJS
5,20.534791,84.478845,Trust,5,True,TESL
3,28.171106,73.131508,NGO,2,True,BLDL
3,20.039631,79.739336,Charity,1,True,OBHP
3,24.409653,71.965708,Charity,3,True,DPKG
1,28.454846,90.34275,Charity,1,True,JCIU
3,22.842671,92.453756,Trust,1,False,IKAO
1,14.241329,90.367644,NGO,2,True,PCMQ
4,32.817306,80.907512,Trust,5,True,XUZH
4,22.441303,82.379756,Charity,2,False,XIQT
5,10.342504,86.092052,NGO,3,True,BTWL
2,16.911873,73.787535,Trust,2,True,XYOU
1,13.25488,83.784267,NGO,4,True,BWZM
4,27.987912,93.333059,Charity,2,True,YOXW
1,22.25471,92.26478,NGO,2,True,VHNI
5,21.934868,71.491314,Trust,1,True,WNRK
3,26.527861,73.566581,Trust,1,False,RZGM
1,30.837026,81.045069,Trust,2,True,HCGX
5,14.988805,70.294435,NGO,1,True,CGWA
2,22.197896,78.943558,Trust,1,False,ALRF
2,33.156353,93.944396,Charity,5,True,MGDS
3,30.412714,76.110076,NGO,2,False,FBAA
5,19.841459,72.325384,Trust,3,True,FZIV
1,31.215943,75.266667,Charity,1,True,VZXN
1,25.447101,91.723571,Charity,4,False,HSFW
1,11.127884,84.782726,NGO,1,True,CWKK
1,10.04238,78.73028,NGO,3,True,TOJV
5,32.692055,92.521419,NGO,1,True,DYNV
1,19.713936,93.999817,Charity,2,True,WNTU
3,12.935884,76.642527,NGO,2,True,FQHR
1,14.774453,92.448623,Charity,3,True,IJXU
1,31.676468,77.897381,NGO,2,True,JMRA
5,17.982623,76.604179,Charity,5,True,BMNQ
3,31.278277,84.395689,NGO,1,True,UNDR
3,11.685208,89.430297,Charity,1,True,LROJ
1,29.394469,85.801437,Trust,2,True,EMFC
4,12.501251,92.299118,Trust,1,True,GKCM
1,25.127086,71.415825,Trust,5,True,TNIY
1,20.760394,79.160884,Charity,4,True,GLUG
4,23.247942,82.529283,Charity,2,True,UMHJ
2,25.77532,87.110605,Trust,4,True,IRAN
2,31.130797,75.502593,Trust,4,True,XEXU
4,20.443208,86.991749,NGO,2,True,VUYJ
2,16.923129,81.734057,NGO,2,True,SQIV
5,29.734424,80.183353,Charity,2,False,YEZU
2,28.773282,79.303834,Charity,2,True,OPIT
5,33.599907,82.026208,Trust,4,False,KIZZ
4,14.515735,88.654102,NGO,4,True,DQUD
5,11.37163,71.411728,Charity,5,True,KCCV
5,10.12737,83.60824,Charity,4,True,EUYE
2,30.000069,78.382589,Trust,4,True,XLCR
4,16.679914,87.697653,NGO,5,True,VYXG
1,31.966465,71.467739,Charity,1,True,FDJV
2,16.145553,70.960911,Charity,1,False,AUAN
1,20.933584,85.38251,Trust,2,True,NEHY
4,18.901437,79.081202,Trust,1,True,IOMW
4,15.830316,86.644554,NGO,1,True,VCOY
2,21.317112,87.11817,NGO,3,True,BJQM
1,15.847914,85.919951,Trust,2,True,UBRX
1,32.702568,71.433171,Charity,4,True,ULWI
3,11.727651,82.683432,NGO,5,True,GPNT
1,29.709309,93.842771,Charity,3,True,WNIP
1,32.454605,92.499991,Trust,4,False,BUPN
4,24.104614,86.136913,Charity,2,True,IIXP
4,29.03776,78.568337,NGO,1,False,AAZF
1,10.239581,92.421397,NGO,5,False,JHJP
5,21.179519,89.374586,Trust,1,True,GMTH
3,15.584278,93.973594,NGO,1,True,MOXA
5,25.911223,70.159227,Charity,2,True,JPDJ
4,11.245516,73.676265,Charity,2,True,WXCI
2,11.467877,84.195136,Trust,2,True,DVYV
4,16.874612,85.223614,Trust,1,False,KOPK
2,29.529009,85.628505,Trust,5,True,KJUX
3,26.259437,91.623411,Trust,2,True,GPHS
2,10.115987,80.89519,NGO,3,True,HHJX
1,18.901235,80.080961,Charity,2,True,NMCM
3,18.419787,75.571539,NGO,1,False,CUTD
2,14.842091,74.888162,NGO,5,True,GHOJ
3,32.540272,82.317004,Charity,3,True,ZAPQ
3,18.365943,74.135404,NGO,1,True,QNWX
4,22.69752,79.576016,Charity,1,True,KKUL
2,26.050212,93.217877,Trust,3,True,ZHCL
3,26.559927,72.978639,Trust,5,True,XJHJ
4,27.077816,93.900101,Trust,2,True,GPKC
4,19.758689,81.430049,NGO,5,True,KBGI
2,31.154517,74.858783,Trust,1,True,PAIW
3,16.413884,93.499326,Trust,2,False,JCRV
5,10.574758,87.301136,Trust,1,True,OWUJ
4,17.115835,92.975841,Trust,1,True,SASP
2,28.128004,91.329438,Trust,1,True,IKMQ
3,22.206338,71.309876,Charity,2,True,OKEQ
3,23.759966,78.025029,Charity,5,True,XHIH
2,16.301654,87.175041,NGO,1,True,HMKE
3,12.510738,76.20574,NGO,4,True,FITP
3,10.723059,85.047164,Trust,3,True,KYQP
3,24.694543,71.979071,Trust,3,True,TGMF
5,32.062129,89.332191,Trust,3,True,FACQ
3,23.056097,71.868385,Charity,3,True,GOXE
1,11.879239,91.828992,NGO,3,True,YGLD
2,12.94582,83.353746,NGO,3,True,UGJF
2,19.92371,72.75313,Charity,5,True,XHNH
1,10.087731,73.115202,NGO,3,True,GTLU
5,28.815321,88.587839,Charity,3,True,SXDZ
4,28.28393,91.687584,NGO,4,True,ZPZN
3,13.788152,79.672616,Trust,3,False,UXZT
1,14.901233,76.39688,Charity,2,True,AVJB
4,24.634079,89.165159,Charity,1,True,BEAH
2,28.900177,90.973436,Charity,1,True,OCYF
4,32.197128,78.406218,Trust,3,True,CHFL
4,23.665591,74.75139,Trust,2,False,LFGD
3,24.770788,80.125397,NGO,5,True,VLLA
4,28.838975,70.047419,Trust,2,True,HZAI
3,10.77808,92.061176,Trust,3,True,WTJP
5,23.178252,86.143211,Trust,3,True,LMPB
5,22.840011,87.246872,Trust,2,True,PDDD
4,20.397154,81.808303,Charity,3,True,OSSZ
1,13.476398,77.562047,NGO,5,True,VLTL
3,18.721995,78.226601,Trust,5,True,VQHK
2,17.337398,75.771637,Trust,4,True,OQFX
4,13.625576,78.428109,Trust,2,True,DHGZ
3,11.646792,76.133411,Charity,2,False,PBYA
3,33.406481,80.293954,Charity,5,True,YDUH
4,27.804081,72.946416,Charity,1,True,MZSZ
3,17.04625,74.148478,Charity,4,False,IKKH
5,16.846086,87.293224,Trust,2,True,NQTZ
1,33.001538,92.975604,Charity,1,True,NPQL
2,13.035525,90.23909,Trust,4,True,HLDL
5,22.435816,87.43484,NGO,1,True,ZFAU
5,17.835352,87.093613,Trust,2,True,KGNC
1,29.758173,93.209516,Trust,2,True,ASZR
3,11.575399,71.932331,Charity,5,True,KSVA
4,27.144176,79.959366,NGO,5,True,MMXH
3,16.189415,91.940907,NGO,1,False,OEOU
3,22.619089,91.950684,Charity,3,True,UREZ
1,16.210689,74.746373,Trust,5,False,MTHE
2,10.935785,86.895463,Charity,5,True,YICC
1,12.176597,75.725053,Charity,2,True,XCDQ
4,31.861184,82.373462,Charity,4,False,VZFC
1,12.051725,85.313938,Trust,2,True,OOQG
3,28.457726,80.417721,Trust,4,True,WDTG
4,23.87068,75.664616,NGO,1,True,TMPY
1,17.752369,79.237818,Trust,4,True,HKHJ
5,23.945877,70.504832,NGO,3,True,RPAZ
3,33.787354,78.826571,Trust,1,False,QFHX
1,13.41474,82.391291,Trust,1,True,OHPK
2,33.379016,90.009019,Trust,3,True,MXGF
4,18.679478,86.988223,Trust,3,False,AXGI
5,32.135996,74.966498,Trust,4,True,ZNCW
1,16.880687,87.394725,Charity,5,True,LJAW
4,10.781869,93.235266,NGO,4,True,NYHE
2,16.004743,81.593829,Charity,5,True,UFSC
1,19.129688,70.164331,Trust,3,True,GHVD
2,30.020464,77.166614,Charity,3,False,BRTE
2,30.932859,74.832219,Charity,1,True,NBOZ
4,19.935432,85.907161,NGO,1,True,YRSB
1,21.937528,85.053595,NGO,2,True,VQYU
2,28.311669,78.241682,Trust,1,True,CYIO
3,27.984709,70.724367,Charity,4,True,QEVK
5,10.514854,87.16873,NGO,2,True,BUWH
5,31.043479,92.21198,NGO,4,True,MDNQ
1,23.677479,84.533026,NGO,4,True,GOPE
3,26.371394,85.316129,NGO,1,True,DYDS
2,15.560852,74.120082,Trust,3,True,VENI
3,23.433062,85.696774,Trust,2,True,YMLI
2,10.067046,81.952823,Trust,4,True,QVYO
1,33.280662,72.690777,NGO,4,True,BACS
4,22.979271,86.651472,Charity,5,True,LPGW
2,19.808977,71.203343,NGO,5,False,SMFJ
1,33.020348,86.63742,Charity,3,True,BDMX
4,26.628879,82.878697,NGO,3,True,BNOO
2,19.348942,72.854272,Trust,1,True,EFAC
4,32.590058,76.930372,Trust,3,True,IQGY
4,18.427226,79.372945,NGO,4,True,BDUX
5,24.037174,90.588996,Trust,3,True,SIHT
5,33.549393,77.703587,Trust,3,True,GGQE
1,22.072052,77.120878,Charity,2,True,CQXI
4,27.838481,91.807411,Charity,2,True,DSUN
3,19.782743,89.730612,NGO,3,True,KWOV
4,18.292643,73.172844,Trust,2,False,TCZX
4,14.323494,83.481021,Trust,5,True,ELBV
1,33.44057,84.243864,Charity,1,False,ATLU
5,23.835906,89.631467,NGO,5,False,TGLE
2,23.663132,92.042058,Trust,5,True,YGJO
5,27.997194,84.607493,Trust,3,True,PUWY
1,30.671415,77.895873,Charity,4,True,LOOD
2,10.5991,73.153423,NGO,4,True,JWSZ
2,30.104053,75.917176,Charity,2,True,SCKA
2,16.222267,88.585804,Trust,3,True,KOWA
5,14.790143,81.394797,Trust,2,True,HRCW
5,29.770888,71.813655,Trust,4,True,IPJB
2,29.827927,74.480352,Trust,2,True,RTWK
4,19.068177,75.89599,Trust,2,False,GJGU
1,28.992371,85.43296,Trust,3,True,LOAH
1,17.330253,87.184596,Trust,2,True,SCBC
5,25.224827,91.975931,Charity,1,True,CRAG
5,25.588242,88.050624,NGO,2,True,SPZR
2,20.755527,89.613321,Charity,4,True,AULZ
1,17.201863,77.159099,NGO,5,False,WROU
5,22.076761,76.727376,NGO,1,True,RMKD
3,17.767474,83.56586,Charity,5,True,JPFT
2,10.908434,90.441982,Trust,2,True,ZEWN
5,31.176515,71.424572,Trust,5,True,QICH
3,14.717643,74.879515,NGO,1,False,NWNF
2,30.697847,79.885504,Charity,2,True,QVUC
5,13.604302,85.144139,NGO,1,False,DKQI
2,21.682741,90.842809,NGO,3,True,RUDF
5,30.432277,71.312345,Charity,1,True,ZUBC
5,27.908896,75.281747,NGO,5,True,WVQE
5,30.130731,87.32865,Charity,3,True,SOAF
5,32.241323,85.824222,NGO,3,True,YRCW
3,17.707653,79.760712,Charity,4,True,WBHB
3,11.86539,87.375402,Trust,5,True,KKDM
2,21.355117,91.184688,Charity,1,True,UDWN
5,17.337222,92.865522,Trust,3,True,BIPC
1,17.774551,87.234827,Charity,4,True,OGWW
4,19.837775,87.455086,Charity,5,True,UTDO
2,28.684135,88.909797,Trust,4,False,HKFW
1,20.60196,85.697165,Trust,5,True,TNWD
4,29.625506,73.440874,Charity,4,False,SAKR
3,22.462486,76.043378,Charity,4,True,TVPQ
4,11.94861,84.90446,Trust,3,False,UDWQ
1,23.421388,91.166249,Charity,5,True,IMYG
5,10.531543,85.590043,Trust,1,True,IOIS
5,31.579794,91.377559,Trust,5,True,GXHY
3,21.618148,92.258316,NGO,2,True,BCEM
2,22.227751,75.831822,NGO,5,False,NFMW
2,17.338016,83.078551,Charity,5,True,BCHA
1,12.670437,75.616269,NGO,4,False,LZAL
4,27.759346,87.498933,Charity,5,False,MEGQ
3,25.538259,82.831425,Trust,4,True,COZR
3,22.459059,83.363245,Charity,4,True,FJGT
2,23.028083,74.786946,Trust,4,True,TVLK
3,24.868108,86.417094,NGO,5,True,SNPV
3,13.710695,74.627733,Charity,5,False,LBDO
4,11.988151,79.24632,NGO,4,True,OIBU
2,19.716437,91.331248,NGO,4,True,WSVH
1,21.298591,76.85685,Charity,3,True,WKVV
1,22.83294,86.360001,Trust,3,True,DGFF
5,23.301108,77.298532,NGO,1,True,JBPU
3,31.568516,86.080037,Charity,5,True,MPRK
3,32.239026,76.790614,Charity,5,True,LTRP
5,14.454664,88.256548,Trust,1,True,PJVH
5,20.360621,71.671967,Trust,2,True,DQWQ
5,11.025642,85.127743,NGO,2,True,XBFI
5,10.307222,92.972292,Trust,2,True,MRZP
2,10.505669,81.92974,Charity,4,True,WBVX
2,31.78073,75.213167,Trust,2,True,BBTC
2,12.898159,86.524868,Trust,1,True,PISE
1,14.034526,79.535119,Charity,1,True,OVAE
1,26.59587,84.010762,Trust,5,False,CKDE
1,32.296406,79.531049,Charity,4,True,FBLO
1,29.418992,74.121469,NGO,4,True,DZQR
3,25.315474,79.628955,Charity,3,True,VHPF
4,15.583484,70.392482,Charity,5,True,RQFJ
2,31.454774,70.695473,Trust,3,True,VRFJ
1,31.934305,80.899718,Trust,4,True,ZJUU
5,16.664167,75.000772,NGO,4,True,BVVU
1,11.569775,92.984007,NGO,1,False,WMAC
4,16.238765,73.092892,NGO,3,False,FORU
5,25.703697,78.936603,Trust,2,True,LGRQ
3,13.395604,80.973019,NGO,2,True,PKMO
5,26.603354,86.635303,Charity,1,False,RYGE
1,32.109896,77.538826,NGO,3,True,TBZK
3,25.898444,74.391875,NGO,4,True,QVQE
4,27.564487,81.57012,NGO,4,False,JSKW
5,25.408641,79.704188,NGO,4,False,GQXO
1,31.983049,72.775728,Charity,4,True,MSOO
3,29.962407,84.684942,Trust,3,True,TBRL
1,27.115575,78.894825,Charity,1,False,IFUZ
5,26.254018,93.78609,NGO,4,True,RNQI
5,27.205973,85.289713,NGO,3,False,XIBY
1,10.045576,93.931656,NGO,2,True,LASS
1,28.051573,71.263292,NGO,2,True,NMDM
2,25.55889,75.195195,Trust,2,True,THDX
1,16.034875,93.6917,Charity,5,True,BXVD
5,23.574702,82.12794,NGO,2,True,XRNB
5,23.285909,71.640309,Charity,4,True,IPZQ
1,21.129572,73.512021,Trust,2,True,DXKL
2,33.267374,75.766558,NGO,2,True,EAUU
4,12.008759,87.808549,NGO,4,True,HWEN
5,20.281293,73.54569,NGO,2,True,HULK
1,31.548823,86.147647,NGO,2,True,ACHQ
2,13.314834,93.446847,Trust,5,True,CWSA
1,31.445424,76.945728,Charity,3,True,ARFV
2,32.897808,86.577252,NGO,5,True,RKNW
3,11.926453,84.399129,Charity,4,False,JPKA
1,15.297447,89.172143,NGO,3,True,KYQJ
1,24.23155,70.945889,Trust,4,True,JQSY
1,10.321323,92.04535,Charity,5,True,HMNV
4,33.107856,83.339688,NGO,4,True,WPOW
5,10.832908,73.159563,Charity,3,True,EAGS
5,13.725623,80.123655,NGO,3,True,PKLG
4,11.750207,87.073599,Charity,5,False,CTPR
2,15.230788,73.504207,Trust,4,True,URAF
1,11.90867,85.165061,NGO,4,False,NNZI
4,24.236995,72.605934,NGO,5,False,WJYT
3,28.498242,70.202509,Trust,1,True,HOBP
1,22.972204,78.593686,Trust,5,False,MLCC
3,13.888854,72.416725,NGO,4,True,XIDI
1,19.130565,72.501153,Charity,2,False,COWC
5,32.628278,79.004254,Trust,3,True,LLBJ
3,12.721801,83.072023,NGO,5,True,QTFH
4,11.141898,77.814068,Charity,1,True,EZXM
3,16.932302,92.764259,Charity,2,True,CEWC
5,24.659765,74.875573,Trust,2,True,XGHE
2,16.179088,93.032643,NGO,1,True,XUTI
1,28.093783,85.979529,Charity,3,True,GCBO
