visibility_level,LAT,LONG,Type,Quality,Valid,name_code,NOT_WATER
2,18.631806,83.580754,Charity,2,True,CPSO,True
3,10.391886,85.758032,Charity,1,True,BIPY,False
3,26.833539,70.840282,Charity,4,True,BCVH,True
4,23.000772,71.821086,NGO,2,True,SZQW,True
5,19.826289,91.19532,NGO,4,True,OZVY,False
4,19.882128,70.969527,Trust,4,True,BPDP,False
5,29.628887,78.192778,NGO,3,True,QIVR,True
2,30.787743,72.371454,Trust,1,True,UUJC,True
4,23.199851,92.259249,Trust,2,False,KEBB,True
3,25.324004,83.193119,Trust,1,True,YDQZ,True
5,20.86194,82.183655,Trust,4,True,KBAF,True
3,11.399566,87.725335,Trust,2,True,KMPP,False
1,32.192286,89.232297,Trust,2,True,PBWL,True
3,15.907781,85.895895,NGO,3,True,WOBW,False
4,16.703856,91.371591,Charity,3,True,DLPV,False
3,22.632265,85.634446,Trust,2,True,XZIY,True
2,27.131616,77.291688,Trust,2,True,XYRI,True
4,26.514825,82.204281,NGO,1,True,YMWX,True
2,18.971959,79.169823,NGO,5,True,JCRE,True
2,12.695,81.962119,Trust,3,False,VUMX,False
5,28.994397,90.071781,Trust,1,True,ZETV,True
5,21.982382,90.648291,Trust,3,True,XMFW,False
4,15.473586,89.324376,Trust,5,True,AWDC,False
5,31.499612,83.443541,NGO,5,True,RTTL,True
3,23.501214,83.910493,NGO,5,True,LTRA,True
1,27.709669,71.185599,Trust,5,True,SALN,True
1,25.057377,91.324327,Charity,5,True,VTTT,True
5,20.356722,91.769907,Trust,1,False,VXRO,False
4,15.350141,72.64121,Trust,4,True,RWCU,False
3,20.514616,90.781469,NGO,3,False,EJJK,False
1,29.198409,88.280528,NGO,1,True,PSET,True
4,13.506631,71.193247,Trust,3,True,LHNV,False
4,25.757256,78.259448,NGO,2,True,JEZF,True
3,29.132168,82.769994,Trust,2,True,ESNS,True
4,28.83766,87.644491,Trust,1,True,IEIA,True
1,25.421108,88.120838,NGO,2,True,NTLB,True
3,19.033564,91.510609,Charity,1,True,FLPD,False
1,13.751004,71.860675,NGO,5,True,CLOA,False
4,19.049255,71.020391,Charity,2,False,TXGA,False
2,11.206318,91.584185,Trust,3,True,AKUM,False
3,26.195132,82.368327,Trust,5,True,EIYV,True
3,25.111878,77.243718,Charity,2,False,OCVS,True
2,11.125226,84.686109,Trust,2,True,STCT,False
4,33.212105,76.592021,NGO,4,False,ONWW,True
2,27.999291,76.659299,Trust,1,True,MUST,True
4,16.345273,82.008915,NGO,4,True,JHGR,False
4,11.175957,82.07841,Trust,3,True,UKNG,False
2,26.25931,80.354413,Trust,4,True,FLNN,True
1,14.807704,86.750751,Charity,5,True,GOVE,False
3,30.993033,72.943302,Trust,3,True,ZNXD,True
1,23.809619,92.857937,Trust,2,True,FCGQ,True
5,17.861692,88.334691,Trust,3,False,SRZS,False
2,13.094024,85.676132,Trust,4,True,FNSH,False
2,16.975507,82.295146,Trust,1,False,IHMU,False
4,25.680372,89.720422,Trust,3,True,DEBG,False
4,22.745703,76.864611,Charity,2,True,DDDI,True
1,32.935316,92.986782,Charity,4,True,NUEK,True
1,24.095753,82.477438,Trust,3,True,KPJJ,True
1,28.636523,80.007836,Trust,2,True,WOTW,True
2,29.744585,88.626559,NGO,2,True,JVJM,True
1,25.454804,74.637036,Charity,3,True,DMBB,True
4,22.634886,89.2596,NGO,1,True,UEXQ,True
4,20.152174,79.9895,Charity,5,True,VMDT,True
5,31.428011,90.800774,NGO,2,True,EPXR,True
4,16.153537,84.510646,Trust,2,True,QLYW,False
5,13.316136,75.020904,Trust,1,False,DIGS,True
3,26.014574,75.003333,Charity,1,True,OUHN,True
2,24.858328,88.915951,NGO,1,True,DODH,True
1,32.873608,80.591748,NGO,4,True,DRZQ,True
1,18.263521,93.464654,NGO,2,True,SOLO,False
1,12.796587,82.051586,NGO,3,True,MWPB,False
2,20.098191,87.943451,Charity,5,False,YHWW,False
2,15.655688,75.846813,NGO,4,False,EANN,True
1,27.475859,86.883877,NGO,1,True,NXCS,True
1,18.540741,77.945506,Charity,3,True,ISRA,True
3,14.523395,70.027373,NGO,5,False,YMKT,False
2,17.774437,93.383172,Trust,4,True,MPPE,False
2,33.891835,71.330904,NGO,4,True,AEXF,True
5,21.06431,79.7195,NGO,5,True,FGEA,True
2,28.769958,76.607709,NGO,2,True,RUAD,True
2,21.588787,76.545579,NGO,2,False,NDJR,True
2,23.44014,80.648694,Charity,4,True,GVWV,True
5,31.233619,82.076835,Trust,1,True,CFWL,True
1,20.115862,89.601394,Charity,1,True,XOOZ,False
2,33.504252,78.693003,NGO,1,True,FPAY,True
1,23.127082,90.36192,Charity,4,True,UCEO,True
1,26.412195,84.089102,Trust,3,True,CXKV,True
1,30.370857,92.568144,NGO,3,True,TKBK,True
2,25.289446,79.803401,Trust,5,True,ARSK,False
4,28.991085,76.082795,Charity,4,True,SBDM,True
2,10.495237,86.632934,Charity,2,False,SVHW,False
5,10.710471,77.960629,NGO,2,True,ZAVU,True
4,16.105853,85.579735,NGO,1,False,IHIU,False
3,13.139874,93.496072,Trust,2,True,BKVE,False
2,16.453686,73.203852,Charity,5,True,YPVD,False
4,11.505596,82.26969,Charity,1,True,NTYH,False
4,10.953067,79.620336,Charity,2,False,PRSM,True
3,19.343525,90.99388,NGO,1,True,WWDQ,False
1,22.716623,78.751119,Trust,5,True,EYQN,True
5,21.711961,78.893599,Charity,1,False,NJSB,True
5,15.766206,72.585499,Trust,5,False,KFGP,False
5,27.246063,93.916805,Trust,2,False,SKYE,True
4,20.976308,93.095722,NGO,5,False,ZYNN,True
4,12.42711,92.327923,NGO,1,True,VGBB,False
4,27.991552,80.558786,Charity,5,True,VVNZ,True
3,27.585916,86.99425,Charity,2,True,JKCG,True
1,32.645738,84.557617,Charity,2,True,OJHH,True
4,30.532959,71.37029,NGO,2,True,SCNL,True
2,28.826674,72.333141,Charity,1,False,IIJY,True
1,20.179316,72.303883,Trust,5,True,BWGB,False
3,15.303082,82.536275,Trust,1,True,KKZA,False
5,19.226727,80.981779,Trust,2,False,LFHG,True
4,22.55369,84.533636,NGO,2,False,RRFZ,True
3,19.600578,81.741164,NGO,1,False,GYXL,True
3,21.879566,84.590433,Trust,5,False,XBYB,True
4,18.647457,79.35465,Charity,1,True,NIIM,True
2,11.961079,92.800561,Charity,3,True,FFAP,False
3,30.053106,90.402511,NGO,4,False,EOJN,True
2,32.201806,74.888842,NGO,3,True,EJIW,True
1,30.244124,85.225244,Trust,1,True,VKML,True
4,29.179595,85.44875,Trust,2,True,LGXZ,True
2,22.367162,80.674074,Charity,2,True,MXUP,True
5,13.188611,85.324585,NGO,5,True,QQWA,False
3,19.11726,75.106182,Charity,5,True,VKRU,True
2,17.157975,74.186197,Trust,3,True,WBQL,True
1,19.369296,78.090177,Trust,2,True,ZOPM,True
4,12.489032,84.015698,Trust,3,True,IIWP,False
4,14.896947,89.075858,Trust,2,True,UDYW,False
4,30.841281,70.577272,Trust,5,True,XKYV,True
4,10.777685,78.447746,Trust,1,True,FTFW,True
1,25.877174,87.943987,NGO,1,False,AGYW,True
3,31.888824,76.241139,Charity,4,True,LFVM,True
3,29.507928,90.990112,NGO,2,True,HNZP,True
3,30.550992,84.167774,Charity,3,True,ADLM,True
1,13.816866,90.332151,Trust,3,True,AGUM,False
1,12.876639,88.140052,Trust,5,True,YBGJ,False
4,10.942787,85.362247,Charity,5,True,TUWJ,False
5,16.969414,78.825413,NGO,4,True,EWCC,True
4,32.885531,74.212286,Charity,4,True,RHTQ,True
1,32.393792,71.922922,Charity,1,True,FMAF,True
2,18.918093,76.95143,Charity,1,False,MDXU,True
4,20.67543,80.911755,NGO,5,False,VHXB,True
5,23.884122,81.666794,Charity,3,True,BWPI,True
3,30.619765,75.858015,Trust,4,True,KZJS,True
5,20.534791,84.478845,Trust,5,True,TESL,True
3,28.171106,73.131508,NGO,2,True,BLDL,True
3,20.039631,79.739336,Charity,1,True,OBHP,True
3,24.409653,71.965708,Charity,3,True,DPKG,True
1,28.454846,90.34275,Charity,1,True,JCIU,True
3,22.842671,92.453756,Trust,1,False,IKAO,True
1,14.241329,90.367644,NGO,2,True,PCMQ,False
4,32.817306,80.907512,Trust,5,True,XUZH,True
4,22.441303,82.379756,Charity,2,False,XIQT,True
5,10.342504,86.092052,NGO,3,True,BTWL,False
2,16.911873,73.787535,Trust,2,True,XYOU,True
1,13.25488,83.784267,NGO,4,True,BWZM,False
4,27.987912,93.333059,Charity,2,True,YOXW,True
1,22.25471,92.26478,NGO,2,True,VHNI,True
5,21.934868,71.491314,Trust,1,True,WNRK,True
3,26.527861,73.566581,Trust,1,False,RZGM,True
1,30.837026,81.045069,Trust,2,True,HCGX,True
5,14.988805,70.294435,NGO,1,True,CGWA,False
2,22.197896,78.943558,Trust,1,False,ALRF,True
2,33.156353,93.944396,Charity,5,True,MGDS,True
3,30.412714,76.110076,NGO,2,False,FBAA,True
5,19.841459,72.325384,Trust,3,True,FZIV,False
1,31.215943,75.266667,Charity,1,True,VZXN,True
1,25.447101,91.723571,Charity,4,False,HSFW,True
1,11.127884,84.782726,NGO,1,True,CWKK,False
1,10.04238,78.73028,NGO,3,True,TOJV,True
5,32.692055,92.521419,NGO,1,True,DYNV,True
1,19.713936,93.999817,Charity,2,True,WNTU,True
3,12.935884,76.642527,NGO,2,True,FQHR,True
1,14.774453,92.448623,Charity,3,True,IJXU,False
1,31.676468,77.897381,NGO,2,True,JMRA,True
5,17.982623,76.604179,Charity,5,True,BMNQ,True
3,31.278277,84.395689,NGO,1,True,UNDR,True
3,11.685208,89.430297,Charity,1,True,LROJ,False
1,29.394469,85.801437,Trust,2,True,EMFC,True
4,12.501251,92.299118,Trust,1,True,GKCM,False
1,25.127086,71.415825,Trust,5,True,TNIY,True
1,20.760394,79.160884,Charity,4,True,GLUG,True
4,23.247942,82.529283,Charity,2,True,UMHJ,True
2,25.77532,87.110605,Trust,4,True,IRAN,True
2,31.130797,75.502593,Trust,4,True,XEXU,True
4,20.443208,86.991749,NGO,2,True,VUYJ,False
2,16.923129,81.734057,NGO,2,True,SQIV,True
5,29.734424,80.183353,Charity,2,False,YEZU,True
2,28.773282,79.303834,Charity,2,True,OPIT,True
5,33.599907,82.026208,Trust,4,False,KIZZ,True
4,14.515735,88.654102,NGO,4,True,DQUD,False
5,11.37163,71.411728,Charity,5,True,KCCV,False
5,10.12737,83.60824,Charity,4,True,EUYE,False
2,30.000069,78.382589,Trust,4,True,XLCR,True
4,16.679914,87.697653,NGO,5,True,VYXG,False
1,31.966465,71.467739,Charity,1,True,FDJV,True
2,16.145553,70.960911,Charity,1,False,AUAN,False
1,20.933584,85.38251,Trust,2,True,NEHY,True
4,18.901437,79.081202,Trust,1,True,IOMW,True
4,15.830316,86.644554,NGO,1,True,VCOY,False
2,21.317112,87.11817,NGO,3,True,BJQM,False
1,15.847914,85.919951,Trust,2,True,UBRX,False
1,32.702568,71.433171,Charity,4,True,ULWI,True
3,11.727651,82.683432,NGO,5,True,GPNT,False
1,29.709309,93.842771,Charity,3,True,WNIP,True
1,32.454605,92.499991,Trust,4,False,BUPN,True
4,24.104614,86.136913,Charity,2,True,IIXP,True
4,29.03776,78.568337,NGO,1,False,AAZF,True
1,10.239581,92.421397,NGO,5,False,JHJP,False
5,21.179519,89.374586,Trust,1,True,GMTH,False
3,15.584278,93.973594,NGO,1,True,MOXA,False
5,25.911223,70.159227,Charity,2,True,JPDJ,True
4,11.245516,73.676265,Charity,2,True,WXCI,False
2,11.467877,84.195136,Trust,2,True,DVYV,False
4,16.874612,85.223614,Trust,1,False,KOPK,False
2,29.529009,85.628505,Trust,5,True,KJUX,True
3,26.259437,91.623411,Trust,2,True,GPHS,True
2,10.115987,80.89519,NGO,3,True,HHJX,False
1,18.901235,80.080961,Charity,2,True,NMCM,True
3,18.419787,75.571539,NGO,1,False,CUTD,True
2,14.842091,74.888162,NGO,5,True,GHOJ,True
3,32.540272,82.317004,Charity,3,True,ZAPQ,True
3,18.365943,74.135404,NGO,1,True,QNWX,True
4,22.69752,79.576016,Charity,1,True,KKUL,True
2,26.050212,93.217877,Trust,3,True,ZHCL,True
3,26.559927,72.978639,Trust,5,True,XJHJ,True
4,27.077816,93.900101,Trust,2,True,GPKC,True
4,19.758689,81.430049,NGO,5,True,KBGI,True
2,31.154517,74.858783,Trust,1,True,PAIW,True
3,16.413884,93.499326,Trust,2,False,JCRV,False
5,10.574758,87.301136,Trust,1,True,OWUJ,False
4,17.115835,92.975841,Trust,1,True,SASP,False
2,28.128004,91.329438,Trust,1,True,IKMQ,True
3,22.206338,71.309876,Charity,2,True,OKEQ,True
3,23.759966,78.025029,Charity,5,True,XHIH,True
2,16.301654,87.175041,NGO,1,True,HMKE,False
3,12.510738,76.20574,NGO,4,True,FITP,True
3,10.723059,85.047164,Trust,3,True,KYQP,False
3,24.694543,71.979071,Trust,3,True,TGMF,True
5,32.062129,89.332191,Trust,3,True,FACQ,True
3,23.056097,71.868385,Charity,3,True,GOXE,True
1,11.879239,91.828992,NGO,3,True,YGLD,False
2,12.94582,83.353746,NGO,3,True,UGJF,False
2,19.92371,72.75313,Charity,5,True,XHNH,True
1,10.087731,73.115202,NGO,3,True,GTLU,False
5,28.815321,88.587839,Charity,3,True,SXDZ,True
4,28.28393,91.687584,NGO,4,True,ZPZN,True
3,13.788152,79.672616,Trust,3,False,UXZT,True
1,14.901233,76.39688,Charity,2,True,AVJB,True
4,24.634079,89.165159,Charity,1,True,BEAH,True
2,28.900177,90.973436,Charity,1,True,OCYF,False
4,32.197128,78.406218,Trust,3,True,CHFL,True
4,23.665591,74.75139,Trust,2,False,LFGD,True
3,24.770788,80.125397,NGO,5,True,VLLA,True
4,28.838975,70.047419,Trust,2,True,HZAI,True
3,10.77808,92.061176,Trust,3,True,WTJP,False
5,23.178252,86.143211,Trust,3,True,LMPB,True
5,22.840011,87.246872,Trust,2,True,PDDD,True
4,20.397154,81.808303,Charity,3,True,OSSZ,True
1,13.476398,77.562047,NGO,5,True,VLTL,True
3,18.721995,78.226601,Trust,5,True,VQHK,True
2,17.337398,75.771637,Trust,4,True,OQFX,True
4,13.625576,78.428109,Trust,2,True,DHGZ,True
3,11.646792,76.133411,Charity,2,False,PBYA,True
3,33.406481,80.293954,Charity,5,True,YDUH,True
4,27.804081,72.946416,Charity,1,True,MZSZ,True
3,17.04625,74.148478,Charity,4,False,IKKH,True
5,16.846086,87.293224,Trust,2,True,NQTZ,False
1,33.001538,92.975604,Charity,1,True,NPQL,True
2,13.035525,90.23909,Trust,4,True,HLDL,False
5,22.435816,87.43484,NGO,1,True,ZFAU,True
5,17.835352,87.093613,Trust,2,True,KGNC,False
1,29.758173,93.209516,Trust,2,True,ASZR,True
3,11.575399,71.932331,Charity,5,True,KSVA,False
4,27.144176,79.959366,NGO,5,True,MMXH,True
3,16.189415,91.940907,NGO,1,False,OEOU,False
3,22.619089,91.950684,Charity,3,True,UREZ,True
1,16.210689,74.746373,Trust,5,False,MTHE,True
2,10.935785,86.895463,Charity,5,True,YICC,False
1,12.176597,75.725053,Charity,2,True,XCDQ,True
4,31.861184,82.373462,Charity,4,False,VZFC,True
1,12.051725,85.313938,Trust,2,True,OOQG,False
3,28.457726,80.417721,Trust,4,True,WDTG,False
4,23.87068,75.664616,NGO,1,True,TMPY,True
1,17.752369,79.237818,Trust,4,True,HKHJ,True
5,23.945877,70.504832,NGO,3,True,RPAZ,False
3,33.787354,78.826571,Trust,1,False,QFHX,True
1,13.41474,82.391291,Trust,1,True,OHPK,False
2,33.379016,90.009019,Trust,3,True,MXGF,True
4,18.679478,86.988223,Trust,3,False,AXGI,False
5,32.135996,74.966498,Trust,4,True,ZNCW,True
1,16.880687,87.394725,Charity,5,True,LJAW,False
4,10.781869,93.235266,NGO,4,True,NYHE,False
2,16.004743,81.593829,Charity,5,True,UFSC,False
1,19.129688,70.164331,Trust,3,True,GHVD,False
2,30.020464,77.166614,Charity,3,False,BRTE,True
2,30.932859,74.832219,Charity,1,True,NBOZ,True
4,19.935432,85.907161,NGO,1,True,YRSB,True
1,21.937528,85.053595,NGO,2,True,VQYU,True
2,28.311669,78.241682,Trust,1,True,CYIO,True
3,27.984709,70.724367,Charity,4,True,QEVK,True
5,10.514854,87.16873,NGO,2,True,BUWH,False
5,31.043479,92.21198,NGO,4,True,MDNQ,True
1,23.677479,84.533026,NGO,4,True,GOPE,True
3,26.371394,85.316129,NGO,1,True,DYDS,True
2,15.560852,74.120082,Trust,3,True,VENI,True
3,23.433062,85.696774,Trust,2,True,YMLI,True
2,10.067046,81.952823,Trust,4,True,QVYO,False
1,33.280662,72.690777,NGO,4,True,BACS,True
4,22.979271,86.651472,Charity,5,True,LPGW,True
2,19.808977,71.203343,NGO,5,False,SMFJ,False
1,33.020348,86.63742,Charity,3,True,BDMX,True
4,26.628879,82.878697,NGO,3,True,BNOO,True
2,19.348942,72.854272,Trust,1,True,EFAC,True
4,32.590058,76.930372,Trust,3,True,IQGY,True
4,18.427226,79.372945,NGO,4,True,BDUX,True
5,24.037174,90.588996,Trust,3,True,SIHT,True
5,33.549393,77.703587,Trust,3,True,GGQE,True
1,22.072052,77.120878,Charity,2,True,CQXI,True
4,27.838481,91.807411,Charity,2,True,DSUN,True
3,19.782743,89.730612,NGO,3,True,KWOV,False
4,18.292643,73.172844,Trust,2,False,TCZX,True
4,14.323494,83.481021,Trust,5,True,ELBV,False
1,33.44057,84.243864,Charity,1,False,ATLU,True
5,23.835906,89.631467,NGO,5,False,TGLE,True
2,23.663132,92.042058,Trust,5,True,YGJO,True
5,27.997194,84.607493,Trust,3,True,PUWY,True
1,30.671415,77.895873,Charity,4,True,LOOD,True
2,10.5991,73.153423,NGO,4,True,JWSZ,False
2,30.104053,75.917176,Charity,2,True,SCKA,True
2,16.222267,88.585804,Trust,3,True,KOWA,False
5,14.790143,81.394797,Trust,2,True,HRCW,False
5,29.770888,71.813655,Trust,4,True,IPJB,True
2,29.827927,74.480352,Trust,2,True,RTWK,True
4,19.068177,75.89599,Trust,2,False,GJGU,True
1,28.992371,85.43296,Trust,3,True,LOAH,True
1,17.330253,87.184596,Trust,2,True,SCBC,False
5,25.224827,91.975931,Charity,1,True,CRAG,True
5,25.588242,88.050624,NGO,2,True,SPZR,True
2,20.755527,89.613321,Charity,4,True,AULZ,False
1,17.201863,77.159099,NGO,5,False,WROU,True
5,22.076761,76.727376,NGO,1,True,RMKD,True
3,17.767474,83.56586,Charity,5,True,JPFT,False
2,10.908434,90.441982,Trust,2,True,ZEWN,False
5,31.176515,71.424572,Trust,5,True,QICH,True
3,14.717643,74.879515,NGO,1,False,NWNF,True
2,30.697847,79.885504,Charity,2,True,QVUC,True
5,13.604302,85.144139,NGO,1,False,DKQI,False
2,21.682741,90.842809,NGO,3,True,RUDF,False
5,30.432277,71.312345,Charity,1,True,ZUBC,True
5,27.908896,75.281747,NGO,5,True,WVQE,True
5,30.130731,87.32865,Charity,3,True,SOAF,True
5,32.241323,85.824222,NGO,3,True,YRCW,True
3,17.707653,79.760712,Charity,4,True,WBHB,True
3,11.86539,87.375402,Trust,5,True,KKDM,False
2,21.355117,91.184688,Charity,1,True,UDWN,False
5,17.337222,92.865522,Trust,3,True,BIPC,False
1,17.774551,87.234827,Charity,4,True,OGWW,False
4,19.837775,87.455086,Charity,5,True,UTDO,False
2,28.684135,88.909797,Trust,4,False,HKFW,True
1,20.60196,85.697165,Trust,5,True,TNWD,True
4,29.625506,73.440874,Charity,4,False,SAKR,True
3,22.462486,76.043378,Charity,4,True,TVPQ,True
4,11.94861,84.90446,Trust,3,False,UDWQ,False
1,23.421388,91.166249,Charity,5,True,IMYG,True
5,10.531543,85.590043,Trust,1,True,IOIS,False
5,31.579794,91.377559,Trust,5,True,GXHY,True
3,21.618148,92.258316,NGO,2,True,BCEM,True
2,22.227751,75.831822,NGO,5,False,NFMW,True
2,17.338016,83.078551,Charity,5,True,BCHA,False
1,12.670437,75.616269,NGO,4,False,LZAL,True
4,27.759346,87.498933,Charity,5,False,MEGQ,True
3,25.538259,82.831425,Trust,4,True,COZR,True
3,22.459059,83.363245,Charity,4,True,FJGT,True
2,23.028083,74.786946,Trust,4,True,TVLK,True
3,24.868108,86.417094,NGO,5,True,SNPV,True
3,13.710695,74.627733,Charity,5,False,LBDO,False
4,11.988151,79.24632,NGO,4,True,OIBU,True
2,19.716437,91.331248,NGO,4,True,WSVH,False
1,21.298591,76.85685,Charity,3,True,WKVV,True
1,22.83294,86.360001,Trust,3,True,DGFF,True
5,23.301108,77.298532,NGO,1,True,JBPU,True
3,31.568516,86.080037,Charity,5,True,MPRK,True
3,32.239026,76.790614,Charity,5,True,LTRP,True
5,14.454664,88.256548,Trust,1,True,PJVH,False
5,20.360621,71.671967,Trust,2,True,DQWQ,False
5,11.025642,85.127743,NGO,2,True,XBFI,False
5,10.307222,92.972292,Trust,2,True,MRZP,False
2,10.505669,81.92974,Charity,4,True,WBVX,False
2,31.78073,75.213167,Trust,2,True,BBTC,True
2,12.898159,86.524868,Trust,1,True,PISE,False
1,14.034526,79.535119,Charity,1,True,OVAE,True
1,26.59587,84.010762,Trust,5,False,CKDE,True
1,32.296406,79.531049,Charity,4,True,FBLO,True
1,29.418992,74.121469,NGO,4,True,DZQR,True
3,25.315474,79.628955,Charity,3,True,VHPF,True
4,15.583484,70.392482,Charity,5,True,RQFJ,False
2,31.454774,70.695473,Trust,3,True,VRFJ,True
1,31.934305,80.899718,Trust,4,True,ZJUU,True
5,16.664167,75.000772,NGO,4,True,BVVU,True
1,11.569775,92.984007,NGO,1,False,WMAC,False
4,16.238765,73.092892,NGO,3,False,FORU,False
5,25.703697,78.936603,Trust,2,True,LGRQ,True
3,13.395604,80.973019,NGO,2,True,PKMO,False
5,26.603354,86.635303,Charity,1,False,RYGE,True
1,32.109896,77.538826,NGO,3,True,TBZK,True
3,25.898444,74.391875,NGO,4,True,QVQE,True
4,27.564487,81.57012,NGO,4,False,JSKW,True
5,25.408641,79.704188,NGO,4,False,GQXO,True
1,31.983049,72.775728,Charity,4,True,MSOO,True
3,29.962407,84.684942,Trust,3,True,TBRL,True
1,27.115575,78.894825,Charity,1,False,IFUZ,True
5,26.254018,93.78609,NGO,4,True,RNQI,True
5,27.205973,85.289713,NGO,3,False,XIBY,True
1,10.045576,93.931656,NGO,2,True,LASS,False
1,28.051573,71.263292,NGO,2,True,NMDM,True
2,25.55889,75.195195,Trust,2,True,THDX,True
1,16.034875,93.6917,Charity,5,True,BXVD,False
5,23.574702,82.12794,NGO,2,True,XRNB,True
5,23.285909,71.640309,Charity,4,True,IPZQ,True
1,21.129572,73.512021,Trust,2,True,DXKL,True
2,33.267374,75.766558,NGO,2,True,EAUU,True
4,12.008759,87.808549,NGO,4,True,HWEN,False
5,20.281293,73.54569,NGO,2,True,HULK,True
1,31.548823,86.147647,NGO,2,True,ACHQ,True
2,13.314834,93.446847,Trust,5,True,CWSA,False
1,31.445424,76.945728,Charity,3,True,ARFV,True
2,32.897808,86.577252,NGO,5,True,RKNW,True
3,11.926453,84.399129,Charity,4,False,JPKA,False
1,15.297447,89.172143,NGO,3,True,KYQJ,False
1,24.23155,70.945889,Trust,4,True,JQSY,True
1,10.321323,92.04535,Charity,5,True,HMNV,False
4,33.107856,83.339688,NGO,4,True,WPOW,True
5,10.832908,73.159563,Charity,3,True,EAGS,False
5,13.725623,80.123655,NGO,3,True,PKLG,True
4,11.750207,87.073599,Charity,5,False,CTPR,False
2,15.230788,73.504207,Trust,4,True,URAF,False
1,11.90867,85.165061,NGO,4,False,NNZI,False
4,24.236995,72.605934,NGO,5,False,WJYT,True
3,28.498242,70.202509,Trust,1,True,HOBP,True
1,22.972204,78.593686,Trust,5,False,MLCC,True
3,13.888854,72.416725,NGO,4,True,XIDI,False
1,19.130565,72.501153,Charity,2,False,COWC,False
5,32.628278,79.004254,Trust,3,True,LLBJ,True
3,12.721801,83.072023,NGO,5,True,QTFH,False
4,11.141898,77.814068,Charity,1,True,EZXM,True
3,16.932302,92.764259,Charity,2,True,CEWC,False
5,24.659765,74.875573,Trust,2,True,XGHE,True
2,16.179088,93.032643,NGO,1,True,XUTI,False
1,28.093783,85.979529,Charity,3,True,GCBO,True
2,19.9917,80.35924,Trust,5,True,OCJG,True
3,15.173186,73.454906,Trust,1,True,MRJL,False
2,21.740207,84.418925,NGO,4,False,VHLH,True
2,20.966002,93.978814,Trust,4,True,FRIJ,True
4,23.098087,72.601973,Charity,5,True,NMNN,True
5,14.846368,85.699197,Trust,3,False,OYCM,False
2,29.029793,84.870456,NGO,3,True,BKDY,True
1,19.655912,86.296533,Charity,1,True,CJIW,False
3,29.069816,86.419046,Charity,4,False,WQZD,True
5,28.303582,90.120166,Charity,1,False,AWGS,True
4,20.687504,79.580451,Trust,3,True,SMSJ,True
1,28.10278,89.521347,NGO,3,True,TSNP,True
4,31.782622,80.446721,Trust,5,True,NSSO,True
5,17.24826,77.504056,Charity,5,False,XPJM,True
5,17.71804,70.66318,NGO,2,True,ELXC,False
3,29.644413,73.146807,NGO,1,True,PNVS,True
3,31.98291,93.980502,NGO,1,True,MIUD,True
1,10.24282,83.410547,Trust,2,True,HKAQ,False
4,20.034025,93.974819,Charity,1,False,GVVM,True
2,12.321568,89.168608,NGO,4,True,SIVK,False
4,32.768828,77.570824,Trust,2,False,MCML,True
1,17.115529,92.649183,Charity,4,True,NPZT,False
5,29.529599,80.104931,Trust,2,False,OHIS,True
2,16.937817,78.130289,Charity,3,True,OESS,True
5,12.662573,88.531159,Trust,3,True,DJMP,False
1,10.682417,88.534886,Charity,3,True,CVYP,False
5,27.885278,82.498032,Charity,3,True,OYGT,True
3,26.937813,82.602142,NGO,5,True,XETW,True
5,24.957877,93.262926,Trust,2,True,OPYD,True
2,14.684744,76.396048,Charity,5,False,OYNE,True
2,25.096692,72.905634,Trust,2,False,AWXP,True
1,13.812354,83.881356,NGO,2,True,JZCN,False
5,32.165992,93.764791,Trust,1,True,TPMD,True
5,14.497442,73.9992,Trust,2,True,LUXE,True
3,10.664796,72.554946,Charity,5,True,JXIN,False
1,16.369403,90.927435,NGO,5,True,VLCH,False
2,15.330455,74.562281,NGO,3,True,RUGX,True
3,21.853063,84.217546,NGO,3,True,IZKD,True
2,27.165286,93.224632,NGO,1,True,WUUP,True
1,11.477151,87.794678,Charity,2,False,JYTS,False
4,28.051584,74.985302,Charity,3,True,PJUC,True
3,18.982267,71.190803,NGO,4,True,ZPFB,False
4,33.309863,88.964937,Trust,5,True,DZGX,True
3,29.085747,83.865113,Trust,1,False,YKUQ,True
4,29.97583,90.489494,Charity,5,True,VZGK,True
2,11.020944,73.468257,Trust,4,True,PBDN,False
2,27.599416,92.06863,Trust,1,False,MPCQ,True
5,20.649623,90.206532,NGO,1,True,GNOD,False
4,24.722299,77.776124,NGO,1,True,VGLU,True
5,33.356608,88.698789,Charity,4,True,FFHO,True
3,33.170059,73.997723,Charity,1,True,FGBA,True
4,25.084693,79.167797,Trust,3,True,USYU,True
1,27.297264,80.598524,NGO,3,True,OEQK,True
4,12.600086,79.92885,NGO,5,True,CYWO,True
2,13.737093,81.304329,NGO,5,True,CMKE,False
5,22.935342,90.480977,Trust,2,True,SLHO,True
1,29.4684,72.247686,Trust,4,True,DRKS,True
2,28.101054,76.148028,Trust,3,False,QJBU,True
1,30.885049,90.205798,Trust,5,True,EOCJ,True
1,10.552022,76.191319,Trust,3,False,KHCY,True
5,14.770002,84.020298,Charity,2,False,HGSP,False
5,26.09981,79.508372,NGO,2,True,HKAQ,True
3,19.272304,82.095123,Trust,3,True,TKFD,True
5,27.729766,88.235676,NGO,1,True,OQMZ,True
2,10.846095,70.062689,Trust,5,True,CSXM,False
